case,category,M_solar,a_m,e,P_year,T0_year,f_true_deg,z,f_emit_Hz,f_obs_Hz,lambda_emit_nm,lambda_obs_nm,v_los_mps,v_tot_mps,z_geom_hint,N0,source,r_emit_m,dp_id,obs_collection,facility_name,instrument_name,target_name,obs_title,dp_cat,calib_level,ra,dec,s_fov,t_min,t_max,tpl_start,t_exptime,em_min,em_max,em_res_power,access_url,access_format,obs_release_date,lambda_rest,lambda_obs,ratio
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-11T11:26:33.785,XSHOOTER,ESO-VLT-U3,XSHOOTER,2MASS J16191008-2432088,2MASSJ16191008-2432088_4180829_2025-09-05T01:49:47.553_S0.9x11_NIR_N,spectrum,2,244.792773,-24.53592,0.00025,60923.07624483,60923.10704144,60923.091643135005,2400.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-11T11:26:33.785,application/x-votable+xml;content=datalink,2026-09-05T02:40:36Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-11T11:26:33.772,XSHOOTER,ESO-VLT-U3,XSHOOTER,2MASS J16191008-2432088,2MASSJ16191008-2432088_4180829_2025-09-05T01:46:09.568_S5.0x11_NIR_S,spectrum,2,244.792027,-24.53577,0.00138888,60923.07372185,60923.0755737,60923.074647775,160.0,9.9402e-07,2.47896e-06,1029.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-11T11:26:33.772,application/x-votable+xml;content=datalink,2026-09-05T01:55:42Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-11T11:26:33.759,XSHOOTER,ESO-VLT-U3,XSHOOTER,Bright06,Bright06_4175665_2025-09-05T01:33:27.208_S5.0x11_NIR_STA,spectrum,2,239.584712,-40.55115,0.00138888,60923.06489824,60923.06628712,60923.06559268,120.0,9.9402e-07,2.47896e-06,1029.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-11T11:26:33.759,application/x-votable+xml;content=datalink,2026-09-05T01:40:47Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-11T11:26:33.746,XSHOOTER,ESO-VLT-U3,XSHOOTER,Bright06,Bright06_4175665_2025-09-05T01:09:52.146_S0.9x11_NIR_NOD,spectrum,2,239.585623,-40.55109,0.00025,60923.04852021,60923.06431102,60923.05641561501,1280.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-11T11:26:33.746,application/x-votable+xml;content=datalink,2026-09-05T01:40:47Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-11T11:26:33.733,XSHOOTER,ESO-VLT-U3,XSHOOTER,Bright05,Bright05_4175662_2025-09-05T00:45:43.671_S5.0x11_NIR_STA,spectrum,2,239.492143,-42.15368,0.00138888,60923.03175545,60923.03314433,60923.03244989,120.0,9.9402e-07,2.47896e-06,1029.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-11T11:26:33.733,application/x-votable+xml;content=datalink,2026-09-05T00:55:45Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-11T11:26:33.720,XSHOOTER,ESO-VLT-U3,XSHOOTER,Bright05,Bright05_4175662_2025-09-05T00:22:09.941_S0.9x11_NIR_NOD,spectrum,2,239.49304,-42.15348,0.00025,60923.01539283,60923.03114507,60923.02326895,1280.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-11T11:26:33.720,application/x-votable+xml;content=datalink,2026-09-05T00:50:48Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-10T12:56:43.280,XSHOOTER,ESO-VLT-U3,XSHOOTER,2MASX J17505136+1056450,2MASXJ17505136+1056450_4543970_2025-09-04T00:02:05.220_S0.9x11_NIR_N,spectrum,2,267.714819,10.94647,0.00025,60922.0014493,60922.04994095,60922.025695125,4000.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-10T12:56:43.280,application/x-votable+xml;content=datalink,2026-09-04T01:20:45Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-09T13:28:24.179,XSHOOTER,ESO-VLT-U3,XSHOOTER,AT2024wsd,AT2024wsd_4108920_2025-09-03T08:39:15.264_S0.9x11_NIR_NOD,spectrum,2,81.659089,-17.91555,0.00025,60921.36059333,60921.39798883,60921.37929108,2880.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-09T13:28:24.179,application/x-votable+xml;content=datalink,2026-09-03T09:35:51Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-09T13:28:24.166,XSHOOTER,ESO-VLT-U3,XSHOOTER,AT2024wsd,AT2024wsd_4108920_2025-09-03T07:37:39.075_S0.9x11_NIR_NOD,spectrum,2,81.659089,-17.91555,0.00025,60921.31781337,60921.35522431,60921.33651884,2880.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-09T13:28:24.166,application/x-votable+xml;content=datalink,2026-09-03T08:35:57Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-09T13:28:24.218,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 150469,HD150469_4543281_2025-09-03T02:24:34.112_S1.2x11_NIR_STA,spectrum,2,250.489563,-18.93686,0.00033305,60921.10039482,60921.10132074,60921.10085778,80.0,9.9402e-07,2.47896e-06,4287.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-09T13:28:24.218,application/x-votable+xml;content=datalink,2025-09-03T02:30:50Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-08T15:02:43.509,XSHOOTER,ESO-VLT-U3,XSHOOTER,Gaia DR3 5045734936621468288,GaiaDR35045734936621468288_4484010_2025-09-02T09:10:14.472_S1.2x11_N,spectrum,2,45.053038,-38.2913,0.00033305,60920.38211194,60920.39600082,60920.38905638,1200.0,9.9402e-07,2.47896e-06,4287.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-08T15:02:43.509,application/x-votable+xml;content=datalink,2026-09-02T09:35:41Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-08T15:02:43.444,XSHOOTER,ESO-VLT-U3,XSHOOTER,AT 2019qiz,AT2019qiz_4139674_2025-09-02T08:05:19.424_S0.9x11_NIR_NOD,spectrum,2,71.657577,-10.22712,0.00025,60920.33703037,60920.37290218,60920.354966275,3000.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-08T15:02:43.444,application/x-votable+xml;content=datalink,2026-09-02T09:05:51Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-08T15:02:43.457,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 16008,HD16008_4176523_2025-09-02T05:55:53.345_S0.9x11_NIR_NOD,spectrum,2,38.455243,-19.61207,0.00025,60920.2471452,60920.24796104,60920.24755312,16.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-08T15:02:43.457,application/x-votable+xml;content=datalink,2026-09-02T06:01:14Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-08T15:02:43.470,XSHOOTER,ESO-VLT-U3,XSHOOTER,Westerwald,Westerwald_4176529_2025-09-02T04:57:11.091_S0.9x11_NIR_NOD,spectrum,2,346.753791,-6.32013,0.00025,60920.20637837,60920.24245824,60920.224418305,3000.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-08T15:02:43.470,application/x-votable+xml;content=datalink,2026-09-02T05:55:44Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-08T15:02:43.431,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 207158,HD207158_2025014_2025-09-02T03:33:35.569_S5.0x11_NIR_NOD,spectrum,2,327.225927,-56.27322,0.00138888,60920.14832835,60920.14910828,60920.148718315,14.0,9.9402e-07,2.47896e-06,1029.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-08T15:02:43.431,application/x-votable+xml;content=datalink,2025-09-02T03:34:35Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-08T15:02:43.392,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 207158,HD207158_2025014_2025-09-02T03:26:24.249_S1.2x11_NIR_NOD,spectrum,2,327.225927,-56.27322,0.00033305,60920.14333622,60920.14409185,60920.143714035,14.0,9.9402e-07,2.47896e-06,4287.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-08T15:02:43.392,application/x-votable+xml;content=datalink,2025-09-02T03:27:22Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-08T15:02:43.379,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 207158,HD207158_2025014_2025-09-02T03:22:49.450_S1.2x11_NIR_NOD,spectrum,2,327.225927,-56.27322,0.00033305,60920.14085011,60920.1416627,60920.141256405,14.0,9.9402e-07,2.47896e-06,4287.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-08T15:02:43.379,application/x-votable+xml;content=datalink,2025-09-02T03:23:52Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-08T15:02:43.366,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 207158,HD207158_2025014_2025-09-02T03:20:07.983_S0.9x11_NIR_NOD,spectrum,2,327.225927,-56.27322,0.00025,60920.13898129,60920.13976122,60920.139371255005,14.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-08T15:02:43.366,application/x-votable+xml;content=datalink,2025-09-02T03:21:08Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-08T15:02:43.353,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 207158,HD207158_2025014_2025-09-02T03:17:13.786_S0.6x11_NIR_NOD,spectrum,2,327.225927,-56.27322,0.00016666,60920.13696512,60920.13799051,60920.137477815,16.0,9.9402e-07,2.47896e-06,8031.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-08T15:02:43.353,application/x-votable+xml;content=datalink,2025-09-02T03:18:34Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-08T15:02:43.340,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 207158,HD207158_2025014_2025-09-02T03:14:31.957_S0.4x11_NIR_NOD,spectrum,2,327.225927,-56.27322,0.000125,60920.1350921,60920.13595359,60920.135522845,20.0,9.9402e-07,2.47896e-06,11424.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-08T15:02:43.340,application/x-votable+xml;content=datalink,2025-09-02T03:15:36Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-07T10:16:29.806,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 150469,HD150469_4543222_2025-09-01T02:16:41.260_S1.2x11_NIR_STA,spectrum,2,250.489522,-18.93683,0.00033305,60919.09492199,60919.09584791,60919.09538495,80.0,9.9402e-07,2.47896e-06,4287.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-07T10:16:29.806,application/x-votable+xml;content=datalink,2025-09-01T02:25:51Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-07T10:16:29.784,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 173505,HD173505_2024984_2025-08-31T23:44:46.339_S5.0x11_NIR_NOD,spectrum,2,281.828128,-37.54862,0.00138888,60918.98942522,60918.99027066,60918.98984794,24.0,9.9402e-07,2.47896e-06,1029.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-07T10:16:29.784,application/x-votable+xml;content=datalink,2025-08-31T23:45:47Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-07T10:16:29.745,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 173505,HD173505_2024984_2025-08-31T23:37:14.132_S1.2x11_NIR_NOD,spectrum,2,281.828128,-37.54862,0.00033305,60918.98419134,60918.98501364,60918.98460249,24.0,9.9402e-07,2.47896e-06,4287.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-07T10:16:29.745,application/x-votable+xml;content=datalink,2025-08-31T23:38:13Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-07T10:16:29.732,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 173505,HD173505_2024984_2025-08-31T23:34:39.268_S1.2x11_NIR_NOD,spectrum,2,281.828128,-37.54862,0.00033305,60918.98239894,60918.98326756,60918.98283325,24.0,9.9402e-07,2.47896e-06,4287.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-07T10:16:29.732,application/x-votable+xml;content=datalink,2025-08-31T23:35:42Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-07T10:16:29.719,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 173505,HD173505_2024984_2025-08-31T23:32:06.406_S0.9x11_NIR_NOD,spectrum,2,281.828128,-37.54862,0.00025,60918.9806297,60918.98151373,60918.981071715,24.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-07T10:16:29.719,application/x-votable+xml;content=datalink,2025-08-31T23:33:10Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-07T10:16:29.706,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 173505,HD173505_2024984_2025-08-31T23:29:37.453_S0.6x11_NIR_NOD,spectrum,2,281.828128,-37.54862,0.00016666,60918.97890571,60918.97978911,60918.97934741,28.0,9.9402e-07,2.47896e-06,8031.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-07T10:16:29.706,application/x-votable+xml;content=datalink,2025-08-31T23:30:39Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-07T10:16:29.693,XSHOOTER,ESO-VLT-U3,XSHOOTER,HD 173505,HD173505_2024984_2025-08-31T23:27:07.215_S0.4x11_NIR_NOD,spectrum,2,281.828128,-37.54862,0.00011083,60918.97716684,60918.97808111,60918.977623975,32.0,9.9402e-07,2.47896e-06,11424.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-07T10:16:29.693,application/x-votable+xml;content=datalink,2025-08-31T23:28:10Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T11:51:19.043,XSHOOTER,ESO-VLT-U3,XSHOOTER,J0342-3007_B3_1_nid_2,J0342-3007_B3_1_nid_2_4144480_2025-08-30T09:00:59.278_S0.9x11_NIR_NO,spectrum,2,55.661585,-30.1269,0.00025,60917.37568609,60917.39160901,60917.38364755,1200.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T11:51:19.043,application/x-votable+xml;content=datalink,2026-08-30T09:30:36Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T11:51:19.105,XSHOOTER,ESO-VLT-U3,XSHOOTER,Gaia DR3 5045734936621468288,GaiaDR35045734936621468288_4484010_2025-08-30T08:27:58.291_S1.2x11_N,spectrum,2,45.053173,-38.29148,0.00033305,60917.352758,60917.36664688,60917.35970244,1200.0,9.9402e-07,2.47896e-06,4287.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T11:51:19.105,application/x-votable+xml;content=datalink,2026-08-30T08:50:33Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T11:51:19.056,XSHOOTER,ESO-VLT-U3,XSHOOTER,J1751-1950_B4_1_nid_4,J1751-1950_B4_1_nid_4_4144712_2025-08-30T02:59:33.706_S0.9x11_NIR_NO,spectrum,2,267.925909,-19.84865,0.00025,60917.12469567,60917.14061857,60917.13265712,1200.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T11:51:19.056,application/x-votable+xml;content=datalink,2026-08-30T03:30:40Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T11:51:19.065,XSHOOTER,ESO-VLT-U3,XSHOOTER,VVV_Cand_H63,VVV_Cand_H63_4183736_2025-08-30T02:27:44.320_S0.6x11_NIR_NOD,spectrum,2,243.064975,-52.0482,0.00016666,60917.1025963,60917.11674049,60917.109668395,1200.0,9.9402e-07,2.47896e-06,8031.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T11:51:19.065,application/x-votable+xml;content=datalink,2026-08-30T02:55:45Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T11:51:19.083,XSHOOTER,ESO-VLT-U3,XSHOOTER,VVV_Cand_H51,VVV_Cand_H51_4184657_2025-08-30T01:04:40.533_S0.6x11_NIR_NOD,spectrum,2,236.257172,-57.29636,0.00016666,60917.04491358,60917.05208324,60917.04849841,600.0,9.9402e-07,2.47896e-06,8031.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T11:51:19.083,application/x-votable+xml;content=datalink,2026-08-30T01:20:52Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T11:51:19.092,XSHOOTER,ESO-VLT-U3,XSHOOTER,VVV_Cand_H70,VVV_Cand_H70_4184710_2025-08-30T00:25:38.279_S0.6x11_NIR_NOD,spectrum,2,247.18411,-49.10253,0.00016666,60917.01780416,60917.03892287,60917.028363515,1800.0,9.9402e-07,2.47896e-06,8031.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T11:51:19.092,application/x-votable+xml;content=datalink,2026-08-30T01:00:46Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T11:51:19.074,XSHOOTER,ESO-VLT-U3,XSHOOTER,IRAS 15198-5519,IRAS15198-5519_4184654_2025-08-30T00:02:22.554_S0.6x11_NIR_NOD,spectrum,2,230.901397,-55.50727,0.00016666,60917.00164993,60917.01303265,60917.00734129,960.0,9.9402e-07,2.47896e-06,8031.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T11:51:19.074,application/x-votable+xml;content=datalink,2026-08-30T00:25:48Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T09:41:39.089,XSHOOTER,ESO-VLT-U3,XSHOOTER,Gaia DR3 4870090943381248128,GaiaDR34870090943381248128_4483729_2025-08-29T09:33:03.067_S1.2x11_N,spectrum,2,64.877667,-35.34672,0.00033305,60916.39795217,60916.40836883,60916.403160500005,900.0,9.9402e-07,2.47896e-06,4287.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T09:41:39.089,application/x-votable+xml;content=datalink,2026-08-29T09:56:10Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T09:41:39.115,XSHOOTER,ESO-VLT-U3,XSHOOTER,AMORE6,AMORE6_4506984_2025-08-29T08:24:35.496_S0.9x11_NIR_NOD,spectrum,2,3.584665,-30.40266,0.00025,60916.35041083,60916.39288751,60916.37164917,3600.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T09:41:39.115,application/x-votable+xml;content=datalink,2026-08-29T09:30:53Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T09:41:39.102,XSHOOTER,ESO-VLT-U3,XSHOOTER,AMORE6,AMORE6_4506981_2025-08-29T07:16:55.609_S0.9x11_NIR_NOD,spectrum,2,3.584571,-30.40268,0.00025,60916.3034214,60916.34585958,60916.32464049,3600.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T09:41:39.102,application/x-votable+xml;content=datalink,2026-08-29T08:25:52Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T09:41:39.076,XSHOOTER,ESO-VLT-U3,XSHOOTER,26 Psc,26Psc_4197123_2025-08-29T07:07:41.575_S0.6x11_NIR_NOD,spectrum,2,358.783089,7.07051,0.00016666,60916.29700897,60916.29793533,60916.29747215001,40.0,9.9402e-07,2.47896e-06,8031.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T09:41:39.076,application/x-votable+xml;content=datalink,2026-08-29T07:15:35Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T09:41:39.063,XSHOOTER,ESO-VLT-U3,XSHOOTER,J004529.15+133908.7,J004529.15+133908.7_4197120_2025-08-29T06:36:50.750_S0.6x11_NIR_NOD,spectrum,2,11.371634,13.6518,0.00016666,60916.27558739,60916.29193532,60916.283761355,1360.0,9.9402e-07,2.47896e-06,8031.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T09:41:39.063,application/x-votable+xml;content=datalink,2026-08-29T07:05:54Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T09:41:39.050,XSHOOTER,ESO-VLT-U3,XSHOOTER,J004529.15+133908.7,J004529.15+133908.7_4197120_2025-08-29T06:12:15.835_S0.6x11_NIR_NOD,spectrum,2,11.371634,13.6518,0.00016666,60916.25851661,60916.27485679,60916.2666867,1360.0,9.9402e-07,2.47896e-06,8031.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T09:41:39.050,application/x-votable+xml;content=datalink,2026-08-29T06:45:30Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T09:41:39.028,XSHOOTER,ESO-VLT-U3,XSHOOTER,Gaia DR3 4204389876028437632,GaiaDR34204389876028437632_4178520_2025-08-29T04:28:11.268_S0.9x11_N,spectrum,2,287.54718,-7.89888,0.00025,60916.18624153,60916.19492208,60916.190581805,750.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T09:41:39.028,application/x-votable+xml;content=datalink,2026-08-29T04:45:45Z,2.16612e-06,2.16612e-06,1.0
,,1.0,,,,,,0.0,138400669399663.9,138400669399663.9,,,,0.0,,,,149600000000.0,ivo://eso.org/ID?ADP.2025-09-05T09:41:39.015,XSHOOTER,ESO-VLT-U3,XSHOOTER,Gaia DR3 4204389876028437632,GaiaDR34204389876028437632_4178520_2025-08-29T04:15:26.289_S0.9x11_N,spectrum,2,287.54718,-7.89888,0.00025,60916.1773876,60916.18606815,60916.181727875,750.0,9.9402e-07,2.47896e-06,5573.0,http://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?ADP.2025-09-05T09:41:39.015,application/x-votable+xml;content=datalink,2026-08-29T04:35:38Z,2.16612e-06,2.16612e-06,1.0
